NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,13-01-0017-43,13-001,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A. CALLE 7-32 INTERIOR ZONA 1,77640625,HUGO GONZÁLEZ SALVADOR,AGUSTO RUFINO TELLO GARCÍA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0018-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA SUCULIQUE,,MIRZA YOJANA LÓPEZ BRIONES,EDGAR GUDIEL ESCALANTE ESCALANTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0019-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA XETENAM,46355278,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0020-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA EL TERRERO,79345327,AURA MARINA RECINOS DE FÚNES,MARÌA DEL ROSARIO MOLINA OSORIO DE MÉNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0021-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA CANÁBAJ,55220895,AURA MARINA RECINOS DE FÚNES,LUIS FERNANDO RIVAS VILLATORO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0022-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA ZACULEU,79345204,AURA MARINA RECINOS DE FÚNES,EDVIN OTONIEL ALVARADO GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0023-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA LO DE HERNANDEZ,,AURA MARINA RECINOS DE FÚNES,MAGDALENA PALACIOS MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0024-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO TOJOCAZ ALDEA SAN LORENZO,49552373,MIRZA YOJANA LÓPEZ BRIONES,MARÍA ALEJANDRA RAMOS DE MÉNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0025-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA SUNUL,45464292,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0026-43,13-002,HUEHUETENANGO,HUEHUETENANGO,"EORM ""ALICIA ROJAS DE PALACIOS""",ALDEA EL CARRIZAL NO. 2,40806354,MIRZA YOJANA LÓPEZ BRIONES,NIDIA SESIBEL PALACIOS MÉRIDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0027-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM ESTHER MARROQUIN SOLORZANO DE PALACIOS,1A. AVENIDA 6-417 ZONA 3 PRIMER CARRIZAL,48512977,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0028-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA TALMICHE,,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0029-43,13-003,HUEHUETENANGO,HUEHUETENANGO,"EORM ""MARIA ELVA RECINOS CASTILLO""",ALDEA LLANO GRANDE,45491116,AURA MARINA RECINOS DE FÚNES,MAIRA SURAMA GARCÍA ARGUETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0030-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA OCUBILA,53061272,MIRZA YOJANA LÓPEZ BRIONES,ANA CAROLINA MARTÍNEZ MÉNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0031-43,13-003,HUEHUETENANGO,HUEHUETENANGO,"EORM ""LICENCIADO ALEJANDRO MALDONADO AGUIRRE""",ALDEA LAS LAGUNAS,77649931,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0032-42,13-002,HUEHUETENANGO,HUEHUETENANGO,EODP ANEXA A EORM,ALDEA SAN LORENZO,57469165,MIRZA YOJANA LÓPEZ BRIONES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0032-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA SAN LORENZO,57469165,MIRZA YOJANA LÓPEZ BRIONES,WILFREDO CUPERTINO MARTÍNEZ RIVERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0033-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA JUMAJ,77642166,MIRZA YOJANA LÓPEZ BRIONES,LENDY IRASSEMA HERRERA AFRE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0034-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA LA ESTANCIA,57751915,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0035-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA CAMBOTE,79344386,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0036-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA HOJECHEJEL,53119524,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0037-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA LAS RUINAS DE ZACULEU,59046844,AURA MARINA RECINOS DE FÚNES,CARLOS ORLANDO PALACIOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0038-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA CHIVACABÉ,58945193,MIRZA YOJANA LÓPEZ BRIONES,SANTOS CRISTINO PÉREZ LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0039-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,"ALDEA CORRAL CHIQUITO, ZONA 8",77648396,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0040-42,13-002,HUEHUETENANGO,HUEHUETENANGO,EODP ANEXA A EORM 'ADRIAN RECINOS',ALDEA CHIMUSINIQUE ZONA 12,77681930,MIRZA YOJANA LÓPEZ BRIONES,ILCE LUCRECIA MARTÍNEZ GONZÁLEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0040-43,13-002,HUEHUETENANGO,HUEHUETENANGO,"EORM ""ADRIÁN RECINOS""",ALDEA CHIMUSINIQUE ZONA 12,77681930,MIRZA YOJANA LÓPEZ BRIONES,ILCE LUCRECIA MARTÍNEZ GONZÁLEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0041-42,13-003,HUEHUETENANGO,HUEHUETENANGO,"EODP ANEXA A EORM ""MIGUEL SANTIAGO SAJCHE RIOS""",ALDEA CHINACA,44817246,AURA MARINA RECINOS DE FÚNES,YANUARIA ANGELA CASTILLO VILLATORO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0041-43,13-003,HUEHUETENANGO,HUEHUETENANGO,"EORM ""MIGUEL SANTIAGO SAJCHÉ RÍOS""",ALDEA CHINACÁ,33266976,AURA MARINA RECINOS DE FÚNES,YANUARIA ANGELA CASTILLO VILLATORO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0042-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO CANCELAJ ALDEA SAN LORENZO,57211841,MIRZA YOJANA LÓPEZ BRIONES,OTILIA VARGAS ARGUETA DE VÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0043-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA CHIQUILIABAJ,37157563,MIRZA YOJANA LÓPEZ BRIONES,NATALIA ARGUETA CUYUCH,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0044-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA EL OREGANO,77627174,AURA MARINA RECINOS DE FÚNES,CARLOS EDUARDO MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0045-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO LLANO GRANDE ALDEA LA ESTANCIA,,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0046-43,13-002,HUEHUETENANGO,HUEHUETENANGO,"EORM CANTÓN LO DE CHÁVEZ, ""LUIS DESIDERIO HERNÁNDEZ LOPEZ""",ALDEA OCUBILA,50395617,MIRZA YOJANA LÓPEZ BRIONES,LIDYA ARACELY SALOJ YAXÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0047-43,13-002,HUEHUETENANGO,HUEHUETENANGO,"EORM ""PROFESOR RUDY MANUEL LOPEZ LOPEZ""",CANTON LA LAGUNA ALDEA CHINACA,30160467,MIRZA YOJANA LÓPEZ BRIONES,DILMA GEIDY LÓPEZ RAMÍREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0048-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CANTON LA BARRANCA ALDEA LA ESTANCIA,31777134,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0049-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,"CASERIO TERRERO ALTO, ALDEA EL TERRERO",40139283,AURA MARINA RECINOS DE FÚNES,LORENA MAGNOLIA MARTÍNEZ SAMAYOA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0050-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,ALDEA EL CARRIZAL ARRIBA,54741456,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0051-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO XINAXOJ ALDEA TOJSALE,53504203,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0052-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO SUCUJ ALDEA LA ESTANCIA,57195381,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0053-43,13-002,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO LOS AGUACATILLOS,,MIRZA YOJANA LÓPEZ BRIONES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0054-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CANTON POSH ALDEA LA ESTANCIA,57413065,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0055-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,"ALDEA ZACULEU RUINAS II, ZONA 9",40061196,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0056-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CANTON CERRITO DEL MAIZ ALDEA EL TERRERO,,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0057-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO LAS PILAS ALDEA LA ESTANCIA,,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0058-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO NULILA TOJESPAQUE ALDEA CHINACA,,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0059-43,13-003,HUEHUETENANGO,HUEHUETENANGO,EORM,CASERIO RIO NEGRO ALDEA EL OREGANO,40803589,AURA MARINA RECINOS DE FÚNES,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0060-44,13-001,HUEHUETENANGO,HUEHUETENANGO,ESCUELA OFICIAL PARA ADULTOS TIPO FEDERACION,CANTON SAN JOSE,,HUGO GONZÁLEZ SALVADOR,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0061-44,13-001,HUEHUETENANGO,HUEHUETENANGO,EOPA NO.1 PARA OBREROS,2A CALLE 7-26 ZONA 1,58605122,HUGO GONZÁLEZ SALVADOR,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0062-45,13-004,HUEHUETENANGO,HUEHUETENANGO,INEB ADSCRITO AL INSTITUTO NORMAL MIXTO ALEJANDRO CORDOVA,"6A. AVENIDA ""A"" 10-59, ZONA 1",77690082,CLARA ARMIDA MORALES CASTILLO,OTTO RENE GUTIÉRREZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0063-45,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A CALLE 7-32 INTERIOR ZONA 1,77649529,REYNALDO RECINOS CASTILLO,ENIO OSWALDO WALTER HERRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0064-45,13-050,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NACIONAL EXPERIMENTAL DE EDUCACIÓN BÁSICA CON ORIENTACIÓN OCUPACIONAL,CANTON SAN JOSE ZONA 5,77681904,REYNALDO RECINOS CASTILLO,ROSA MARÍA ACEVEDO DE PAZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0065-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NORMAL MIXTO ALEJANDRO CORDOVA,6A AVE. A 10-59 ZONA 1,77641157,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0066-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A CALLE 7-32 ZONA 1,77642242,REYNALDO RECINOS CASTILLO,WALTER EDUARDO MARTINEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0067-45,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO 'ASTURIAS',2A CALLE 7-32 INTERIOR ZONA 1,77642242,CLARA ARMIDA MORALES CASTILLO,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0067-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A CALLE 7-32 INTERIO ZONA 1,77642242,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0068-45,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO DE LA SALLE,10A AVE. DE LA SALLE 10-00 ZONA 1,77641809,REYNALDO RECINOS CASTILLO,FRANCISCO JAVIER ALVARADO VILLATORO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0068-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO DE LA SALLE,10A AVE. 10-00 ZONA 1,77641186,REYNALDO RECINOS CASTILLO,FRANCISCO JAVIER ALVARDO VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0069-45,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO LA AURORA,5A CALLE 5-47 ZONA 1,77641328,REYNALDO RECINOS CASTILLO,ÁNGEL ELIAZAR BÁMACA CHACÓN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0069-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO LA AURORA,5A. CALLE 5-47 ZONA 1,77641328,REYNALDO RECINOS CASTILLO,ANGEL ELEAZAR BÁMACA CHACÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0070-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO 'DE LA SALLE',10 AVE 10-00 ZONA 1,77641809,REYNALDO RECINOS CASTILLO,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
,13-01-0071-45,,HUEHUETENANGO,HUEHUETENANGO,ESCUELA PARTICULAR MIXTA NOCTURNA DE CIENCIAS COMERCIALES,5A AVE. 7-112 ZONA 1,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
