NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,07-01-0040-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO MARIA TECUN, ALDEA PIXABAJ",31371552,CARLOS RIGOBERTO POS TUY,OLGA MERCEDES CUC MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0041-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO SAN FRANCISCO, ALDEA LOS ENCUENTROS",41863722,CARLOS RIGOBERTO POS TUY,PEDRO BENIGNO CHOLOTÍO PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0042-43,07-004,SOLOLA,SOLOLA,EORM,CASERIO CHIRIJIXIM ALDEA ARGUETA,,VÍCTOR MIGUEL MENCHÚ MENCHÚ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0043-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO EL ADELANTO ALDEA PUJUJIL II,58733793,CARLOS RIGOBERTO POS TUY,ROMEO ANTONIO LINARES URIZAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0044-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO EL MIRADOR ALDEA PUJUJIL II,37893949,CARLOS RIGOBERTO POS TUY,JERÓNIMO SALOJ TUY,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0045-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO CHUACORRAL, ALDEA PIXABAJ",56124942,CARLOS RIGOBERTO POS TUY,JUAN CHIPÍN CHIROY,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0046-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO SACBOCHOL, ALDEA LOS ENCUENTROS",54969892,CARLOS RIGOBERTO POS TUY,LIDIA PONCIO YAX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0047-43,07-004,SOLOLA,SOLOLA,EORM,"CASERIO LOS YAXON, ALDEA CHAQUIJYA",54859552,VÍCTOR MIGUEL MENCHÚ MENCHÚ,IRMA YOLANDA TEPAS JIATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0048-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO XALAMA, ALDEA PIXABAJ",51106886,CARLOS RIGOBERTO POS TUY,DELIA VICTORIA CHUMIL AJCALÓN DE JULAJUJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0049-43,07-003,SOLOLA,SOLOLA,EORM,CASERIO LOS CHURUNELES I ALDEA PUJUJIL III,31336334,VÍCTOR CHUMIL CHIROY,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0050-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO CHUICACASTE, ALDEA PIXABAJ",51910575,CARLOS RIGOBERTO POS TUY,ALICIA NOHEMÍ SALOJ VÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0051-43,07-003,SOLOLA,SOLOLA,EORM,"CASERIO XIBALBAY, ALDEA CHAQUIJYA",47875775,VÍCTOR CHUMIL CHIROY,SIMEÓN CHUMIL CHUMIL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0052-43,07-004,SOLOLA,SOLOLA,EORM,ALDEA CHUIQUEL,50625727,VÍCTOR MIGUEL MENCHÚ MENCHÚ,MARIO COSIGUÁ CHUMIL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0053-43,07-004,SOLOLA,SOLOLA,EORM,ALDEA SAN JUAN ARGUETA,56361381,VÍCTOR MIGUEL MENCHÚ MENCHÚ,OBISPO GREGORIO PECH TAX,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0054-43,07-004,SOLOLA,SOLOLA,EORM,ALDEA MARÍA TECÚN ALAYO,30240723,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUANA FELIZA TUMAX CANIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0055-43,07-002,SOLOLA,SOLOLA,EORM,ALDEA LOS ENCUENTROS,51905771,CARLOS RIGOBERTO POS TUY,MILDRED KARINA SARAZÚA AVENDAÑO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0056-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO PAQUISIS, ALDEA PIXABAJ",53580817,CARLOS RIGOBERTO POS TUY,NERY OSWALDO GIOVANNI JULAJUJ PILÓ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0057-45,07-004,SOLOLA,SOLOLA,IEBC,ALDEA SAN JUAN ARGUETA,43973931,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUAN ALFONSO ROSALES TAHAY,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0058-45,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""","7 CALLE 3-25 ZONA 1, BARRIO SAN ANTONIO",,ESTELA BEN AJCALÓN DE TUY,ROLANDO COY YAQUI,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0059-46,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""",7 CALLE 3-25 ZONA 1,35923669,ESTELA BEN AJCALÓN DE TUY,MOISES GUARCAX CHIROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0060-46,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUTHEMALLAN DE SOLOLA""","7 CALLE 3-25 ZONA 1, BARRIO SAN ANTONIO",77621955,ESTELA BEN AJCALÓN DE TUY,ROLANDO COY YAQUI,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0061-46,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""","7 CALLE 3-25 ZONA 1, BARRIO SAN ANTONIO",35923669,ESTELA BEN AJCALÓN DE TUY,MOISES GUARCAX CHIROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
,07-01-0062-45,07-019,SOLOLA,SOLOLA,INSTITUTO TECNOLOGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA,KM. 137,79310814,ESTELA BEN AJCALÓN DE TUY,MISAEL ANTONIO ESQUINA QUINOM,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
,07-01-0063-45,07-002,SOLOLA,SOLOLA,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA AQ'AB'ÄL NO'J,"CASERÍO PAQUISIS, ALDEA PIXABAL",48795779,CARLOS RIGOBERTO POS TUY,MARIA CARMEN CUMATZ CHUMIL,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0064-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO VALLE DEL NORTE, ALDEA PUJUJIL II",56101844,CARLOS RIGOBERTO POS TUY,FELIPA SALOJ GÜIT,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0065-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO VALLE DEL NORTE, ALDEA PUJUJIL II",56101844,CARLOS RIGOBERTO POS TUY,FELIPA SALOJ GÜIT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0066-45,07-001,SOLOLA,SOLOLA,"INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA ""EDUCACION PARA TODOS""",ALDEA SAN JORGE LA LAGUNA,32265809,BENJAMÍN ELÍAS IXCAMPARIC SOSA,MIGUEL ESQUIT YAL,BASICO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SOLOLÁ
,07-01-0067-42,07-003,SOLOLA,SOLOLA,EODP,CASERÍO CENTRAL Y PROGRESO CANTÓN XAJAXAC,41828929,VÍCTOR CHUMIL CHIROY,JUANA CHIROY BIXCUL DE MELETZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0068-42,07-002,SOLOLA,SOLOLA,EODP,"CASERIO EL PARAISO, LOS ENCUENTROS",57100750,CARLOS RIGOBERTO POS TUY,ANA MARÍA JULAJUJ ANTONIO DE SALOJ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0069-42,07-003,SOLOLA,SOLOLA,EODP,CASERIO LA NUEVA ESPERANZA CANTON XAJAXAC,42614433,VÍCTOR CHUMIL CHIROY,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0070-42,07-002,SOLOLA,SOLOLA,EODP ANEXA A E.O.R.M,"CASERIO LAS TRAMPAS, ALDEA PUJUJIL III",46899037,CARLOS RIGOBERTO POS TUY,MARTA JULIA CUC POCOP,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0071-42,07-002,SOLOLA,SOLOLA,EODP,"SECTOR II VISTA HERMOSA, ALDEA LOS ENCUENTROS",53541727,CARLOS RIGOBERTO POS TUY,MIRIAM BEATRÍZ IXCOL XITAMUL,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0072-41,07-002,SOLOLA,SOLOLA,COPB,CASERIO LA ESPERANZA CANTON PUJUJIL II,54414459,CARLOS RIGOBERTO POS TUY,AURA LUCRECIA ACUÑA AGUILAR DE PICH,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0073-41,07-001,SOLOLA,SOLOLA,COPB,"CASERÍO BUENA VISTA, CANTÓN SACSIGUÁN",41128416,BENJAMÍN ELÍAS IXCAMPARIC SOSA,MARTA ISABEL YAXÓN BOCEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0074-41,07-002,SOLOLA,SOLOLA,COPB,"SECTOR III, CASERIO LA FE, CANTON PUJUJIL II",49156452,CARLOS RIGOBERTO POS TUY,SANDRA CARMELA PACHECO CHAVAJAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0075-42,07-004,SOLOLA,SOLOLA,EODP,CASERIO EL ASCENSO,53242370,VÍCTOR MIGUEL MENCHÚ MENCHÚ,SANTA MARGARITA AJÚ CUÁ DE AJMAC,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0076-42,07-002,SOLOLA,SOLOLA,EODP,"SECTOR NUEVO AMANECER, ALDEA LOS ENCUENTROS",59236222,CARLOS RIGOBERTO POS TUY,VIRMA MARINA BELLANÓ CHUMIL SALOJ DE TUY,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0077-42,07-003,SOLOLA,SOLOLA,EODP,SECTOR LOS YAXON NEBOYA CASERIO CENTRAL CANTON EL TABLON,52817798,VÍCTOR CHUMIL CHIROY,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
,07-01-0078-43,07-003,SOLOLA,SOLOLA,EORM,CASERIO LA NUEVA ESPERANZA CANTON XAJAXAC,42614433,VÍCTOR CHUMIL CHIROY,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
