NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,19-01-0010-43,19-022,ZACAPA,ZACAPA,EOUV NO.1,COLONIA BOSQUES DE SAN JULIAN,42115057,HUGO WILFREDO VARGAS CHACON,MARIO OVIDIO AVILA PORTILLO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0011-43,19-001,ZACAPA,ZACAPA,EOUM JOSE ARCHILA LEMUS,8A. CALLE 1-25 ZONA 2,79414985,SONIA HAYDEE RUIZ WONG,LILIANA ANTON BELTETON DE DUARTE,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0012-43,19-001,ZACAPA,ZACAPA,EOUN NO.2 PEDRO NUFIO,BARRIO LA LADRILLERA,79414573,SONIA HAYDEE RUIZ WONG,MARÍA ESTHER GONZÁLEZ GALDAMEZ DE MORENO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0013-42,19-001,ZACAPA,ZACAPA,ESCUELA OFICIAL DE PÁRVULOS,"COLONIA BANVI, ZONA 4",52030619,SONIA HAYDEE RUIZ WONG,MARÍA DEL ROSARIO RABANALES MORALES,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0013-43,19-001,ZACAPA,ZACAPA,EOUM ELBA PERALTA VIUDA DE OLAVARRUETH,"COLONIA BANVI, ZONA 4",79414187,SONIA HAYDEE RUIZ WONG,XIOMARA JUDITH PEÑA VANEGAS DE MÉNDEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0015-43,19-019,ZACAPA,ZACAPA,"COLEGIO PARTICULAR MIXTO ""MARÍA INMACULADA""","12 CALLE ""A"" 14-03 ZONA 1",79414064,HUGO WILFREDO VARGAS CHACON,ANGNES JUDITH PRADO LORETO DE PÉREZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0016-43,19-019,ZACAPA,ZACAPA,COLEGIO PARTICULAR MIXTO LUTERANO EL DIVINO SALVADOR,4A. CALLE 2-31 ZONA 2,79410254,HUGO WILFREDO VARGAS CHACON,OSCAR ORLANDO CANALES VARGAS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0017-43,19-019,ZACAPA,ZACAPA,COLEGIO BILINGÜE MONTESSORI,4A. CALLE 3-41 ZONA 2,79410965,HUGO WILFREDO VARGAS CHACON,WENSEL NOEMÍ HERNÁNDEZ REVOLORIO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0018-43,19-019,ZACAPA,ZACAPA,"COLEGIO PRIVADO MIXTO EVANGELICO ""ELIM""","RESIDENCIALES SHALOM, CALLE RAMIRO DE LEON CARPIO",55146704,HUGO WILFREDO VARGAS CHACON,LUZ AMPARO CORDÓN VARGAS DE MEDINA,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0019-43,19-002,ZACAPA,ZACAPA,EORM PROFESOR JOSÉ AUGUSTO GUERRA CERNA,ALDEA LA FRAGUA,78829880,MARIA ELENA GARCIA CONTRERAS DE QUINTO,ELENA FRANCISCA DE LEON CRUZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0020-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA LLANO DE PIEDRAS,36508062,MARIA ELENA GARCIA CONTRERAS DE QUINTO,ELMER WILLY DE PAZ SÁNCHEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0021-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA SAN PABLO,59952031,FLORIDALMA GARCIA LUNA DE HICHOS,ROCIO ANAHÍ DE LEÓN LÓPEZ DE RUIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0022-43,19-004,ZACAPA,ZACAPA,EORM PROFESORA ZAIDA CONDES DE LA TORRE DE ESTRADA,ALDEA MANZANOTES,56963752,FLORIDALMA GARCIA LUNA DE HICHOS,ISMEL MARIZA CASTILLO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0023-42,19-002,ZACAPA,ZACAPA,EODP,ALDEA LA TREMENTINA,42193518,MARIA ELENA GARCIA CONTRERAS DE QUINTO,DESNY ISABEL ECHEVERRÍA PAREDES,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0023-43,19-002,ZACAPA,ZACAPA,EORM PROFA. SUSANA CATALINA CASTAÑEDA SALGUERO,ALDEA LA TREMENTINA,57722223,MARIA ELENA GARCIA CONTRERAS DE QUINTO,BELSI JANNETH MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0025-42,19-002,ZACAPA,ZACAPA,EODP,ALDEA LA FRAGUA,47708559,MARIA ELENA GARCIA CONTRERAS DE QUINTO,YESSENIA JOHANA FRANCO ORELLANA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0026-42,19-002,ZACAPA,ZACAPA,EODP,ALDEA SANTA ROSALIA,30894386,MARIA ELENA GARCIA CONTRERAS DE QUINTO,ANA LUISA CORDÓN DE PAZ DE LÓPEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0026-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA SANTA ROSALÍA,46622856,MARIA ELENA GARCIA CONTRERAS DE QUINTO,CLAUDIA EDUVIGE HERRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0027-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA TAJARAL,52017156,AURA LORENA CANTORAL AGUSTIN,ALMA SULEMA CORADO FRANCO DE CHÁVEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0028-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA LAMPOCOY,31488491,FLORIDALMA GARCIA LUNA DE HICHOS,ANA ELISA CERVANTES SALGUERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0029-45,19-004,ZACAPA,ZACAPA,INSTITUTO NACIONAL DE EDUCACION BASICA DE TELESECUNDARIA,ALDEA POLJA,42141225,FLORIDALMA GARCIA LUNA DE HICHOS,BRENDA LEONORA MOLINA DEL CID DE ACEVEDO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0030-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA EL MAGUEY,37206606,AURA LORENA CANTORAL AGUSTIN,CARLOS ALBERTO LOYO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0031-43,19-001,ZACAPA,ZACAPA,EORM,ALDEA EL CIMARRON,,SONIA HAYDEE RUIZ WONG,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0032-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA LLANO DE CALDERÓN,56933728,MARIA ELENA GARCIA CONTRERAS DE QUINTO,EDNA JANETH PINEDA ENRIQUEZ DE ARITA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0033-43,19-004,ZACAPA,ZACAPA,EORM,CASERIO EL CAMALOTE,79415486,FLORIDALMA GARCIA LUNA DE HICHOS,RODOLFO NOLBERTO GONZÁLES CETINO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0035-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA EL COROZO,58070762,FLORIDALMA GARCIA LUNA DE HICHOS,LILIANA ELIZABETH GALDÁMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0036-43,,ZACAPA,ZACAPA,EORM,ALDEA SINANECA,,,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0037-45,19-003,ZACAPA,ZACAPA,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA DE TELESECUNDARIA,ALDEA LOMA DEL VIENTO,48890793,AURA LORENA CANTORAL AGUSTIN,JOSÉ BELTRÁN MATA VILLEGAS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
,19-01-0038-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA LAS CAÑAS,54801126,FLORIDALMA GARCIA LUNA DE HICHOS,ROSA ALEIDA MEJÍA SALGUERO DE VÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0039-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA SANTA ANITA LA JINCO,30164921,AURA LORENA CANTORAL AGUSTIN,YURI MARIELA MARTÍNEZ GUERRA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0040-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA AGUA BLANCA,30153309,MARIA ELENA GARCIA CONTRERAS DE QUINTO,HÉCTOR GEOVANY LOYO CASTAÑEDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0042-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA LA MAJADA,57108970,AURA LORENA CANTORAL AGUSTIN,VICTORIA ELIZABETH VARGAS ANTÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0043-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA POLJA,42286563,FLORIDALMA GARCIA LUNA DE HICHOS,MIRIAM DEL CARMÉN PINEDA INTERIANO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0045-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA EL TERRERO,40409218,AURA LORENA CANTORAL AGUSTIN,YEIMI ANALY PERDOMO SALGUERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0046-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA MONTE OSCURO,48741889,FLORIDALMA GARCIA LUNA DE HICHOS,JULISSA MABEL MOSCOSO MOSCOSO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0047-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA EL GUINEAL,30284878,FLORIDALMA GARCIA LUNA DE HICHOS,BELSY CAROLINA RUIZ RUANO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0048-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA JUMUZNA,42201883,MARIA ELENA GARCIA CONTRERAS DE QUINTO,MARÍA EUGENIA CORDÓN Y CORDÓN DE OLIVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0049-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA CARI ALBALLEROS,55106694,AURA LORENA CANTORAL AGUSTIN,MÓNICA JULISSA DE LEÓN DE GUEVARA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0050-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA SANTA LUCIA,51768430,MARIA ELENA GARCIA CONTRERAS DE QUINTO,MAIRA YAJAYRA WALESKA GUZMÁN GARCÍA DE BARAHONA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0051-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA TAPATA,42617980,AURA LORENA CANTORAL AGUSTIN,KARLA CELESTE VARGAS GARCÍA DE APARICIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0053-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA CERRO CHIQUITO,30404387,AURA LORENA CANTORAL AGUSTIN,EVELYN PATRICIA BARRIENTOS CASASOLA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0055-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA EL PINALITO,45158782,MARIA ELENA GARCIA CONTRERAS DE QUINTO,MATILDE NINETH DUARTE GÓMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0056-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA POTRERITOS,46646148,FLORIDALMA GARCIA LUNA DE HICHOS,ERICKA JOHANNA SANDOVAL MATA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0057-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA LOMA DEL VIENTO,59703964,AURA LORENA CANTORAL AGUSTIN,CYNTHIA MARTHA GABRIELA RAMOS PERNI DE DE LEÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0058-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA CERRO GRANDE,42203992,AURA LORENA CANTORAL AGUSTIN,WILIAN ENRIQUE MONROY CALDERÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0059-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA SHASTUTU,56172920,FLORIDALMA GARCIA LUNA DE HICHOS,JUAN GRANADOS ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0061-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA GUADALUPE,41600208,AURA LORENA CANTORAL AGUSTIN,ALEJANDRA CAROLINA HICHOS SALGUERO DE CORDÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0062-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA LAPACHI,33799768,FLORIDALMA GARCIA LUNA DE HICHOS,JOSÉ ANTONIO MADRID VASQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0064-43,19-002,ZACAPA,ZACAPA,EORM,ALDEA EL COCO,41492514,MARIA ELENA GARCIA CONTRERAS DE QUINTO,JOEL FRANCISCO URRUTIA CHACÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0065-43,19-004,ZACAPA,ZACAPA,EORM,CASERIO MARIQUITA,,FLORIDALMA GARCIA LUNA DE HICHOS,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0066-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA EL FRUTILLO,32301629,AURA LORENA CANTORAL AGUSTIN,MARLENY ESPERANZA ESTRADA Y ESTRADA DE DE LOS REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0067-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA VOLCAN SAMAICA,46954706,AURA LORENA CANTORAL AGUSTIN,EDWIN NOÉ CALDERÓN HERRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0068-43,19-004,ZACAPA,ZACAPA,EORM,ALDEA GUACAL MAJADA,54248164,FLORIDALMA GARCIA LUNA DE HICHOS,ANA LAURA CÁRDENAS DE CHÁVEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0069-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA MATAZANO,31092572,AURA LORENA CANTORAL AGUSTIN,MANUEL DE JESÚS AYALA CEROPIN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0070-43,19-003,ZACAPA,ZACAPA,EORM,ALDEA SHUNTUY,33317638,AURA LORENA CANTORAL AGUSTIN,KEVIN ISAÍ DE LOS REYES ESTRADA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0071-44,19-001,ZACAPA,ZACAPA,EOPA,5A CALLE 11-20 ZONA 1,79416308,SONIA HAYDEE RUIZ WONG,EDVIN HAROLDO ARREAZA PAZOS,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
,19-01-0072-45,19-001,ZACAPA,ZACAPA,"INSTITUTO DE EDUCACIÓN MEDIA EXPERIMENTAL CON ORIENTACIÓN OCUPACIONAL ""JOSÉ RODRÍGUEZ CERNA""","7A. AVENIDA ""A"" FINAL Y 9A. CALLE ZONA 2 BARRIO LA REFORMA",79410141,SONIA HAYDEE RUIZ WONG,MARCO ANTONIO LÓPEZ RAMOS,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
,19-01-0073-45,19-001,ZACAPA,ZACAPA,INSTITUTO NACIONAL MIXTO DE EDUCACION BASICA,16 AVENIDA 9-51 BARRIO TAMARINDAL ZONA 1,79410797,SONIA HAYDEE RUIZ WONG,OLIVIA LUCRECIA HERNANDEZ PAZ DE PINEDA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
,19-01-0074-45,19-002,ZACAPA,ZACAPA,IEBC,ALDEA SAN JORGE,,MARIA ELENA GARCIA CONTRERAS DE QUINTO,,BASICO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
,19-01-0075-45,19-002,ZACAPA,ZACAPA,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA POR COOPERATIVA,ALDEA SANTA ROSALIA,79413557,MARIA ELENA GARCIA CONTRERAS DE QUINTO,ROSARIO BEATRIZ HERRERA CRUZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
,19-01-0076-45,19-003,ZACAPA,ZACAPA,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA POR COOPERATIVA,ALDEA EL TERRERO,42786730,AURA LORENA CANTORAL AGUSTIN,SERGIO MANOLO RAMÍREZ CHACÓN,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
,19-01-0078-46,19-001,ZACAPA,ZACAPA,INSTITUTO DIVERSIFICADO ADSCRITO AL INSTITUTO DE EDUCACION MEDIA EXPERIMENTAL JOSE RODRIGUEZ CERNA,"7A. AVENIDA ""A"" FINAL Y 9A. CALLE ZONA 2 BARRIO LA REFORMA",79414031,SONIA HAYDEE RUIZ WONG,MARCO ANTONIO LÓPEZ RAMOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
,19-01-0079-46,19-001,ZACAPA,ZACAPA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES MIXTA NOCTURNA,4A. CALLE 16-10 ZONA 1. BARRIO EL CALVARIO,57129013,SONIA HAYDEE RUIZ WONG,ELMER OTTONIEL AVALOS MIGUEL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
,19-01-0082-46,99-001,ZACAPA,ZACAPA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE ADMINISTRACION PUBLICA JN,BARRIO LAS FLORES,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
,19-01-0083-46,,ZACAPA,ZACAPA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE ADMINISTRACION PUBLICA JV,BARRIO LAS FLORES,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
,19-01-0084-45,19-001,ZACAPA,ZACAPA,INSTITUTO ADOLFO V. HALL DE ORIENTE,BARRIO CRUZ DE MAYO,44974287,SONIA HAYDEE RUIZ WONG,JULIO ROBERTO BARRIENTOS GONZÁLEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
,19-01-0084-46,19-001,ZACAPA,ZACAPA,INSTITUTO ADOLFO V. HALL DE ORIENTE,BARRIO CRUZ DE MAYO ZONA 3,44974287,SONIA HAYDEE RUIZ WONG,JULIO ROBERTO BARRIENTOS GONZÁLEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
