NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,03-01-0011-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EODP CAYETANA ECHEVERRIA,3A. CALLE ORIENTE N-14,,JORGE OTONIEL CRUZ SAL,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0012-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EODP ANEXA A EOU PARA VARONES NO.3 MARIANO NAVARRETE,CALLE DEL MANCHEN NO.4,42673578,JORGE OTONIEL CRUZ SAL,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0013-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EODP ANEXA A ESCUELA ANTONIO CASTRO Y ESCOBAR,AVENIDA DEL DESENGAÑO N-18,78320795,JORGE OTONIEL CRUZ SAL,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0014-42,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO SANTA FAMILIA,5A. CALLE PONIENTE N-16,78320627,ZOILA ESTHELA JONFE OROZCO,MARIA DEL PILAR GARCIA GONZALEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0015-42,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO LA SALLE,4A. AVENIDA NORTE N-26,78320556,ZOILA ESTHELA JONFE OROZCO,MARTHA JULIA DE LEON GARCIA DE BARRERA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0016-42,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ROSALES,KM. 46.3 CARRETERA A CIUDAD VIEJA NO. 41,77569111,ZOILA ESTHELA JONFE OROZCO,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0017-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EODP ANEXA A ESCUELA J. ADRIAN CORONADO P.,5A CALLE PONIENTE N-21,78325169,JORGE OTONIEL CRUZ SAL,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0020-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,NUCLEOS FAMILIARES EDUCATIVOS PARA EL DESARROLLO NUFED,SAN BARTOLEME BECERRA,53819547,JORGE OTONIEL CRUZ SAL,DELIA MARIA GARCIA VASQUEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0021-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,CEIN PAIN ANEXO A EOUN NO. 2 ANTONIO CASTRO Y ESCOBAR,AVENIDA DEL DESENGAÑO NO. 18,78320795,JORGE OTONIEL CRUZ SAL,---,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0022-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO CONSTANCIO C. VIGIL,2A. AVENIDA SUR N-3,78320154,ZOILA ESTHELA JONFE OROZCO,MARIA ELENA ANZUETO BARDALES DE POLANCO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0023-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,ALDEA SANTA ANA,55580894,AURA MARINA LORENZO SAGCHE,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0025-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,CANTONES VUELTA GRANDE Y AGUA COLORADA ALDEA EL HATO,43543170,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0026-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EOUN PEDRO BETHANCOURT,6A. CALLE ORIENTE ENTRE 1A. Y 2A. AVENIDA SUR,78323112,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0027-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EOUV NO.3 MARIANO NAVARRETE,CALLE DEL MANCHEN,42673578,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0028-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EOUV NO.1 J. ADRIAN CORONADO P.,5A. CALLE PONIENTE NO.21,78325169,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0029-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EOUN NO. 2 ANTONIO CASTRO Y ESCOBAR,AVENIDA DEL DESENGAÑO N-18,78320795,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0030-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EOUV NO.2 LUIS MENA,1A. AVENIDA NORTE N-25,78321507,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0031-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO BELEN,PLAZUELA BELEN,78320322,ZOILA ESTHELA JONFE OROZCO,MARIA DEL CARMEN GOMEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0032-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ANTIGUEÑO,3A. CALLE ORIENTE N-11,78311081,ZOILA ESTHELA JONFE OROZCO,JOSUÉ NATHAN SOLÓRZANO BERDÚO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0033-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ROSALES,KM. 46.3 CARRETERA A CIUDAD VIEJA NO. 41,77569111,ZOILA ESTHELA JONFE OROZCO,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0034-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO LA SALLE,4A. AVENIDA NORTE N-26,78320556,ZOILA ESTHELA JONFE OROZCO,MARTHA JULIA DE LEON GARCIA DE BARRERA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0035-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO SANTA FAMILIA,5A. CALLE PONIENTE N-16,78320627,ZOILA ESTHELA JONFE OROZCO,MARIA DEL PILAR GARCIA GONZALEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0036-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM FRANCISCO MARROQUIN,ALDEA SAN JUAN DEL OBISPO,,AURA MARINA LORENZO SAGCHE,-,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0037-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,1ER. CANTON ALDEA SAN PEDRO LAS HUERTAS,45984910,AURA MARINA LORENZO SAGCHE,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0038-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,"CALLE PRINCIPAL NO. 15 ""A"" ALDEA SAN JUAN GASCON",,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0039-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,ALDEA SAN CRISTOBAL EL ALTO,77649386,AURA MARINA LORENZO SAGCHE,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0040-42,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EODP ANEXA EORM,ALDEA SAN CRISTOBAL EL BAJO,42234802,AURA MARINA LORENZO SAGCHE,--,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0040-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,ALDEA SAN CRISTOBAL EL BAJO,42234803,AURA MARINA LORENZO SAGCHE,-,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0041-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM TIPO MINIMO,"CANTON EL LLANO, ZONA 2 ALDEA SAN FELIPE DE JESUS",78311457,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0042-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM 'JOSE IGNACIO ORTIZ VIDES',ALDEA EL HATO,55732836,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0043-43,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,ALDEA SAN MATEO MILPAS ALTAS,58599986,JORGE OTONIEL CRUZ SAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0044-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EPRM,FINCA RETANA,,AURA MARINA LORENZO SAGCHE,,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0045-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,EPRM ESCUELA PRIVADA RURAL MIXTA,HACIENDA CARMONA ALDEA SAN JUAN DEL OBISPO,53280936,ZOILA ESTHELA JONFE OROZCO,,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0048-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO SANTIAGO DE LOS CABALLEROS,"LOT. SAN PEDRO EL PANORAMA, LOTES 67, 68 69",41478868,ZOILA ESTHELA JONFE OROZCO,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0049-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,EORM,ALDEA STA. CATARINA BOBADILLA,30545726,AURA MARINA LORENZO SAGCHE,-,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0051-44,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,ESCUELA OFICIAL PARA ADULTOS OBREROS,CALLE DEL MANCHEN N-4,53955341,JORGE OTONIEL CRUZ SAL,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0052-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEB NOCTURNO PARA OBREROS,5A. CALLE ORIENTE N-17,78326615,JORGE OTONIEL CRUZ SAL,,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0052-46,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,5A. CALLE ORIENTE N-17,78328708,JORGE OTONIEL CRUZ SAL,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0053-45,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO INDIGENA NUESTRA SEÑORA DEL SOCORRO,PLAZUELA BELEN,,AURA MARINA LORENZO SAGCHE,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0053-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO INDIGENA NUESTRA SEÑORA DEL SOCORRO,PLAZUELA BELEN,78320322,ZOILA ESTHELA JONFE OROZCO,MARIA CONSUELO QUINTANILLA MEZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0055-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEB LICEO ROSALES,KM. 46.3 CARRETERA A CIUDAD VIEJA,77569111,ZOILA ESTHELA JONFE OROZCO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0055-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ROSALES,CALLE DE LOS NAZARENOS NO. 16,78325538,ZOILA ESTHELA JONFE OROZCO,LYDIA ROSALES CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0056-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ANTIGUEÑO,3A. CALLE ORIENTE N-11,78327212,ZOILA ESTHELA JONFE OROZCO,JOSUÉ NATHAN SOLÓRZANO BERDÚO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0056-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ANTIGUEÑO,3A. CALLE ORIENTE N-11,78320670,ZOILA ESTHELA JONFE OROZCO,JOSUÉ NATHAN SOLÓRZANO BERDÚO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0057-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO LA SALLE,4A. AVENIDA NORTE N-26,78320556,ZOILA ESTHELA JONFE OROZCO,MARTHA JULIA DE LEON GARCIA DE BARRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0057-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO LA SALLE,4A. AVENIDA NORTE N-26,78320556,ZOILA ESTHELA JONFE OROZCO,MARTHA JULIA DE LEON GARCIA DE BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0058-45,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEB ADSC. AL INSTITUTO NORMAL P/SEÑORITAS OLIMPIA LEAL,5A. CALLE ORIENTE N-15,78323391,JORGE OTONIEL CRUZ SAL,,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0058-46,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO NORMAL P/SEÑORITAS OLIMPIA LEAL,5A. CALLE ORIENTE N-15,78323391,JORGE OTONIEL CRUZ SAL,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0059-45,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,IEEB,KILOMETRO 2.5 CARRETERA A SAN JUAN EL OBISPO Y SANTA MARIA DE JESUS FINCA PRIMAVERA NO. 1,78325679,AURA MARINA LORENZO SAGCHE,--,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0059-46,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO NORMAL PARA VARONES ANTONIO LARRAZABAL,FINCA LA PRIMAVERA SALIDA A SANTA MARIA DE JESUS KM.2,58437849,AURA MARINA LORENZO SAGCHE,MANUEL ANTONIO ESTRADA ORTIZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0060-45,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO 'CENTROAMERICANO',2A. CALLE ORIENTE N-14,78320208,AURA MARINA LORENZO SAGCHE,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0061-45,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,INEBE ANTONIO LARRAZABAL,KILOMETRO 2.5 CARRETERA A SAN JUAN EL OBISPO Y SANTA MARIA DE JESUS FINCA PRIMAVERA NO. 1,78321139,AURA MARINA LORENZO SAGCHE,--,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0062-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO SANTA FAMILIA,5A. CALLE PONIENTE N-16,78320627,ZOILA ESTHELA JONFE OROZCO,FLORIDALIA DE JESUS NOGUERA MARTINEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0063-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO SANTIAGO DE LOS CABALLEROS,"LOTIFICACION SAN PEDRO PANORAMA, LOTES 67,68 Y 69",78324861,ZOILA ESTHELA JONFE OROZCO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0067-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,CEIN PAIN,ALDEA SANTA INES DEL MONTE PULCIANO CALLEJON DE LA CRUZ NO. 11,53998218,JORGE OTONIEL CRUZ SAL,---,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0068-42,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,CEIN PAIN ANEXO A EORM,ALDEA SANTA CATARINA BOBADILLA,,AURA MARINA LORENZO SAGCHE,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0069-42,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,CEIN PAIN ANEXO A EORM JV,ALDEA SANTA ANA,55580894,AURA MARINA LORENZO SAGCHE,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0070-42,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,CEIN PAIN ANEXO A EORM,ALDEA SAN PEDRO LAS HUERTAS,,AURA MARINA LORENZO SAGCHE,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0071-42,03-001,SACATEPEQUEZ,ANTIGUA GUATEMALA,EODP ANEXA A EORM,ALDEA VUELTA GRANDE,,JORGE OTONIEL CRUZ SAL,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0072-42,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MUNDO VERDE,2A. AVENIDA SUR NO. 46,78320315,ZOILA ESTHELA JONFE OROZCO,MANUEL ANTONIO ESTRADA ORTIZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0073-43,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MUNDO VERDE,2A. AVENIDA SUR NO. 46,78320315,ZOILA ESTHELA JONFE OROZCO,MANUEL ANTONIO ESTRADA ORTIZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0074-45,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MUNDO VERDE,2A. AVENIDA SUR NO. 246,78320315,ZOILA ESTHELA JONFE OROZCO,MANUEL ESTRADA ORTIZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0075-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MUNDO VERDE,2A. AVENIDA SUR NO. 46,78320315,ZOILA ESTHELA JONFE OROZCO,MANUEL ESTRADA ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
,03-01-0076-43,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO LAS CUMBRES,AVENIDA DEL ESPIRITU SANTO NO. 4,78824422,AURA MARINA LORENZO SAGCHE,PERLA GRACIELA GROTEWORLD MORITZ,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
