NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,00-01-0012-42,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO BILINGUE MI MELODIA,18 AVE. A 1-88,23685832,LESLIE AZUCENA MONZON TECUN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0013-42,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO MI CASITA ENCANTADA,1A CALLE A 22-59,22607503,LESLIE AZUCENA MONZON TECUN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0014-42,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO PARVULITOS GUATEMALA,12 AVENIDA 13-78,22539559,MARIANO DOMINGO ESTRADA TELETOR,MINITA SAMAYOA GODOY DE BARQUIN,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0015-42,,CIUDAD CAPITAL,ZONA 1,JARDIN DE INFANTES BILINGUE 'LOS PICCOLINOS',9A CALLE 0-19,22539195,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0017-42,01-318,CIUDAD CAPITAL,ZONA 1,SOCIEDAD PROTECTORA DEL NIÑO 'CASA DEL NIÑO' NO.3,AVENIDA ELENA 18-23,22327417,LESLIE AZUCENA MONZON TECUN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0018-42,,CIUDAD CAPITAL,ZONA 1,COLEGIO 'FROEBEL',2A CALLE 7-11,,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0019-42,,CIUDAD CAPITAL,ZONA 1,CPUM 'EVEREST',2A AVE. 14-60,22329642,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0020-42,01-318,CIUDAD CAPITAL,ZONA 1,"COLEGIO CATÓLICO MIXTO ""EUGENIO PACELLI""",13 CALLE 0-61,22382755,LESLIE AZUCENA MONZON TECUN,OLGA LETICIA OCHOA ALVAREZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0021-42,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO CATOLICO SAN PABLO,14 CALLE 3-34,22323812,LESLIE AZUCENA MONZON TECUN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0025-42,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO Y JARDIN HUERTO DE JESUS,18 AVENIDA C 1-40,22531789,AMADO SALOMON FLORES PEREZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0026-42,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO EVANGELICO DEL PRINCIPE DE PAZ,AVENIDA CENTRO AMERICA 21-13,23826923,LESLIE AZUCENA MONZON TECUN,REBECA DUBON CIFUENTES,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0028-42,01-303,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO 'LEONARDO DE VINCI',1A. AV. 4-18,22213612,CLAUDIA PATRICIA RUIZ CASASOLA DE ESTRADA,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0030-42,01-318,CIUDAD CAPITAL,ZONA 1,ANEXA A COLEGIO PARAISO INFANTIL SANTA ALICIA,5A AVE. 2-54,22325804,LESLIE AZUCENA MONZON TECUN,OLGA LETICIA OCHOA ALVAREZ,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0031-42,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO SANTA SOFIA,13 CALLE 10-38,41477208,AMADO SALOMON FLORES PEREZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0032-42,,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A 'LICEO CANADIENSE',8A CALLE 3-51,22329507,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0034-42,01-310,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO MIXTO 'JUAN PABLO II',16 AVE. 10-75,22384934,ALMA SALGUERO DE SALAZAR,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0036-42,01-312,CIUDAD CAPITAL,ZONA 1,ANEXA A 'LICEO FRANCES',5A AVE. 9-80,22516728,AMADO SALOMON FLORES PEREZ,BEATRIZ ALEJANDRINA TOLEDO ROCH,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0037-42,01-318,CIUDAD CAPITAL,ZONA 1,ANEXA A COLEGIO JUAN XXIII,1A CALLE 9-71,22542016,LESLIE AZUCENA MONZON TECUN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0038-42,01-316,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO 'SANTA MARGARITA',8A CALLE 0-22,22539944,CARLOS HUMBERTO GONZALEZ DE LEON,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0039-42,,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO 'ERMITA',18 AVE. 'A' 1-41,22536479,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0041-42,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO BELGA GUATEMALTECO,9A CALLE 10-38,23178300,MARIANO DOMINGO ESTRADA TELETOR,LUISA FERNANDA MORALES VALDEZ DE LÓPEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0042-42,,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO EVANGELICO 'EL MAESTRO',17 AVE. 1-58,22531661,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0043-42,01-310,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON,8A CALLE 12-46,22320683,ALMA SALGUERO DE SALAZAR,PATRICIA LORENA LIDIA GIDI DAVID,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0044-42,01-312,CIUDAD CAPITAL,ZONA 1,LICEO CRISTIANO CANTARES,12 AVENIDA C 3-03,22211142,AMADO SALOMON FLORES PEREZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0045-42,,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO 'STELLA MATUTINA',9A CALLE 2-55,22329816,,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0047-42,01-318,CIUDAD CAPITAL,ZONA 1,ANEXA A COLEGIO 'SAN JERONIMO EMILIANI',14 AVE. 1-72,22301968,LESLIE AZUCENA MONZON TECUN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0048-42,01-317,CIUDAD CAPITAL,ZONA 1,"COLEGIO DE SEÑORITAS ""EL SAGRADO CORAZON """,13 CALLE 9-60,24237900,MARIANO DOMINGO ESTRADA TELETOR,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0049-42,01-312,CIUDAD CAPITAL,ZONA 1,ANEXA A COLEGIO EL CAMINO,10A CALLE 11-46,22511273,AMADO SALOMON FLORES PEREZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0052-42,01-310,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO NAZARETH,11 AVENIDA 5-67,22302514,ALMA SALGUERO DE SALAZAR,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0053-42,01-312,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCATIVO FE Y ALEGRIA NO. 1,14 AVE. 19-57,22534697,AMADO SALOMON FLORES PEREZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0054-42,01-310,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO LOYOLA,12 AVENIDA 3-69,22044800,ALMA SALGUERO DE SALAZAR,EMMA NELY MERCEDES CARBONELL MARTINEZ DE PEÑATE,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0055-42,01-303,CIUDAD CAPITAL,ZONA 1,EPDP ANEXA A COLEGIO MIXTO PADRE BETANZOS,10A CALLE 12-90,22384283,CLAUDIA PATRICIA RUIZ CASASOLA DE ESTRADA,EMILCEN LISSETTE NICOLAS OLIVA,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0056-42,01-316,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO 'LA ALEGRIA',2A. AV. 25-10,22539155,CARLOS HUMBERTO GONZALEZ DE LEON,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0058-43,01-310,CIUDAD CAPITAL,ZONA 1,ESCUELA DE NIÑOS NO.3 CAYETANO FRANCOS Y MONROY,15 CALLE 11-12,22514261,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0059-43,01-307,CIUDAD CAPITAL,ZONA 1,"EOUV NO.27 ""REPUBLICA DE BRASIL""","3A . AVENIDA ""C"" 24-01,",22519812,NORMA ARACELY PALOMO FRANCO DE DIAZ,----,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0061-43,01-101,CIUDAD CAPITAL,ZONA 1,EOUV NO.17 REPUBLICA DE PANAMA,9A CALLE 3-19,,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,,PRIMARIA,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0063-43,01-312,CIUDAD CAPITAL,ZONA 1,"EOUV NO.2 ""REPUBLICA DE COSTA RICA""",14 CALLE 14-70,22203459,AMADO SALOMON FLORES PEREZ,-----,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0064-43,01-310,CIUDAD CAPITAL,ZONA 1,"EOUV NO.9 ""LUCAS TOMAS COJULUN""",13 AVENIDA 4-78,22511678,ALMA SALGUERO DE SALAZAR,---,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0065-43,01-310,CIUDAD CAPITAL,ZONA 1,ESCUELA OFICIAL NO. 35 'JOSE CECILIO DEL VALLE',15 CALLE 11-12,22306416,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0066-43,01-318,CIUDAD CAPITAL,ZONA 1,"ESCUELA OFICIAL PARA NIÑAS NO .45 ""RAFAEL AYAU""",14 AVENIDA 3-37,54842814,LESLIE AZUCENA MONZON TECUN,CLAUDIA EMILIA MARROQUIN MARTINEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0067-43,01-307,CIUDAD CAPITAL,ZONA 1,EOUN NO.5 MIGUEL GARCIA GRANADOS,13 AVENIDA 4-78,22538664,NORMA ARACELY PALOMO FRANCO DE DIAZ,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0070-43,01-310,CIUDAD CAPITAL,ZONA 1,ESCUELA DE NIÑAS NO. 10 'MANUEL CABRAL',14 CALLE 12-71,22214890,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0071-43,01-310,CIUDAD CAPITAL,ZONA 1,"EOUN NO.67 ""APLICACION DE BELEN""",13 CALLE 10-59,22533039,ALMA SALGUERO DE SALAZAR,-----,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0072-43,01-310,CIUDAD CAPITAL,ZONA 1,EOUN NO.3 DOLORES BEDOYA DE MOLINA,7A. AVENIDA 13-73,22329943,ALMA SALGUERO DE SALAZAR,--,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0074-43,01-317,CIUDAD CAPITAL,ZONA 1,EOUM NO.82 'DR. CARLOS MONZON MALICE',"AVE. ELENA Y 12 CALLE, DEPTO. DE PEDIATRIA HOSPITAL GENERAL",22539989,MARIANO DOMINGO ESTRADA TELETOR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0075-43,01-307,CIUDAD CAPITAL,ZONA 1,"EOUM NO.72 ""GUATEMALTECOS SOMOS""",3A. AV. C 24-24,22511471,NORMA ARACELY PALOMO FRANCO DE DIAZ,-----,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0076-43,01-312,CIUDAD CAPITAL,ZONA 1,EOUN NO.11 JOSE MARIANO GONZALEZ,14 CALLE 14-70,,AMADO SALOMON FLORES PEREZ,,PRIMARIA,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0078-43,01-310,CIUDAD CAPITAL,ZONA 1,EOUM NO.136 'MERCADO SUR' NO.2,6A AVE. 19-14,22208116,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0079-43,01-301,CIUDAD CAPITAL,ZONA 1,"EOUM LABORATORIO NO. 2 ""GRUPO ESCOLAR CENTROAMERICANO NIÑOS DE LA ESPERANZA""",10A CALLE 2-37,22323589,ERICK ESTUARDO SANCHEZ ARCHILA,---,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0080-43,01-315,CIUDAD CAPITAL,ZONA 1,EOUM CENTRO DE RECUPERACION DE LISIADOS FISICOS,13 CALLE 0-18,42126964,AURA MARINA GARRIDO MORALES,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0082-43,01-310,CIUDAD CAPITAL,ZONA 1,EOUM NO.18 'JOSE VENANCIO LOPEZ',6AV. 19-14,55263058,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0085-43,01-310,CIUDAD CAPITAL,ZONA 1,EOUM NO.6 JORGE WASHINGTON,7A AVE. 13-73,22531531,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0087-43,01-312,CIUDAD CAPITAL,ZONA 1,EOUM COMPLEJO ESCOLAR PARA LA PAZ,3A. AVE 1-46,22201194,AMADO SALOMON FLORES PEREZ,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0089-43,01-310,CIUDAD CAPITAL,ZONA 1,EOUM NO.38 'JOSE MARIA CASTILLA',14 CALLE 12-71,22214890,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0090-43,01-301,CIUDAD CAPITAL,ZONA 1,ESCUELA OFICIAL URBANA MIXTA GRUPO ESCOLAR CENTROAMERICANO,10A CALLE 2-37,22204531,ERICK ESTUARDO SANCHEZ ARCHILA,MIRNA ARACELY PINEDA DE RIVERA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0091-43,01-310,CIUDAD CAPITAL,ZONA 1,EOUM NO.51 NACIONES UNIDAS,13 CALLE 10-59,55299495,ALMA SALGUERO DE SALAZAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0092-43,01-307,CIUDAD CAPITAL,ZONA 1,"COLEGIO SALESIANO ""DON BOSCO""",26 CALLE 2-46 GUATEMALA,22465117,NORMA ARACELY PALOMO FRANCO DE DIAZ,CARLOS ALBERTO DEL VALLE MONTENEGRO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0094-43,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO PARA VARONES SAN SEBASTIAN,2A CALLE 6-56,22100000,LESLIE AZUCENA MONZON TECUN,CARMEN FABIOLA FLORES CAHUEQUE,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0095-43,,CIUDAD CAPITAL,ZONA 1,EPUV COLEGIO PARROQUIAL DEL CALVARIO 'MATEO PERRONE',6A AVE. 18-23,22322912,,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0096-43,01-317,CIUDAD CAPITAL,ZONA 1,"COLEGIO DE SEÑORITAS "" EL SAGRADO CORAZON""",9A AVE. 13-57,24237900,MARIANO DOMINGO ESTRADA TELETOR,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0097-43,01-318,CIUDAD CAPITAL,ZONA 1,"COLEGIO CATÓLICO MIXTO ""EUGENIO PACELLI""",13 CALLE 0-61,22382755,LESLIE AZUCENA MONZON TECUN,OLGA LETICIA OCHOA ALVAREZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0098-43,01-318,CIUDAD CAPITAL,ZONA 1,EPUN COLEGIO JUAN XXIII,1A CALLE 9-71,22542016,LESLIE AZUCENA MONZON TECUN,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0100-43,01-312,CIUDAD CAPITAL,ZONA 1,EPUN 'LICEO FRANCES',5A AVE. 9-80,22516728,AMADO SALOMON FLORES PEREZ,KAROLL EMILSA MOGOLLON GALVEZ DE BERRIOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0101-43,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO BELGA GUATEMALTECO,9A CALLE 10-38,23148300,MARIANO DOMINGO ESTRADA TELETOR,LUISA FERNANDA MORALES VALDEZ DE LÓPEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0102-43,01-316,CIUDAD CAPITAL,ZONA 1,COLEGIO 'SANTA MARGARITA',8A CALLE 0-41,22539944,CARLOS HUMBERTO GONZALEZ DE LEON,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0103-43,01-310,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO NAZARETH,11 AVENIDA 5-67,22302514,ALMA SALGUERO DE SALAZAR,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0104-43,,CIUDAD CAPITAL,ZONA 1,COLEGIO 'ERMITA',18 AVE. 'A' 1-41,22536479,,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0105-43,01-312,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCATIVO FE Y ALEGRIA NO.1,14 AVE. 19-57,22534697,AMADO SALOMON FLORES PEREZ,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
,00-01-0108-43,01-316,CIUDAD CAPITAL,ZONA 1,COLEGIO 'SANTA ALICIA',5A. AVENIDA 2-54,22325804 22329748,CARLOS HUMBERTO GONZALEZ DE LEON,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
