NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,08-01-0020-41,08-004,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM NIMAPA,ALDEA NIMAPA,44052611,FRANCISCO RECINO XALIX SAY,LETICIA NOEMI VALDEZ COLOP DE TZOC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0021-41,08-006,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM MATZUL,ALDEA MATZUL,55510120,RENE OSWALDO TOYOM JUAREZ,CRISTÓBAL SANTIAGO TAX ALVARADO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0022-41,08-005,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON PANQUIX,30145331,ROBERTO APARICIO RECINOS VALDEZ,MANUEL LISANDRO TZÓC GARCÍA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0023-41,08-005,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON RANCHO DE TEJA,58425002,ROBERTO APARICIO RECINOS VALDEZ,EDGAR ALFREDO ALVAREZ IXCAQUIC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0024-41,08-003,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON PAXTOCA,41853914,GLADYS ESPERANZA PACHECO GUTIERREZ,ROSA ANA TZUL BATZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0025-41,08-002,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM HECTOR NUILA ARREAGA,ALDEA VASQUEZ,57097748,JOSÉ VICTOR CHAMORRO HUITZ,BONIFACIO PONCIANO TZUL AJPACAJÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0026-41,08-006,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,ALDEA CHIMENTE,42294872,RENE OSWALDO TOYOM JUAREZ,FREDDY MANUEL CUÁ TAX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0028-41,08-006,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,PARAJE XEGUACHIBAL,49468087,RENE OSWALDO TOYOM JUAREZ,SANTOS AGUSTIN YAX AJPOP,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0029-41,08-004,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM ATANASIO TZUL,CANTON PAQUI,46788468,FRANCISCO RECINO XALIX SAY,TOMÁS DELFINO TZUNÚN TZUNÚN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0030-41,08-003,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON XESACMALJA,50800110,GLADYS ESPERANZA PACHECO GUTIERREZ,DOMINGO MIGUEL YAX YAX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0031-41,08-003,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,ALDEA CHUATROJ,30113443,GLADYS ESPERANZA PACHECO GUTIERREZ,JUAN JOEL HERNANDEZ VELASQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0032-41,08-005,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,PARAJE XOLNAHUALA CANTON PANQUIX,32081330,ROBERTO APARICIO RECINOS VALDEZ,JESÚS GREGORIO LÓPEZ PUAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0033-41,,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM 'MARIANO GALVEZ',ALDEA BARRANECHE,80056364,,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0034-41,08-004,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON COJXAC,47478289,FRANCISCO RECINO XALIX SAY,MARVIN GEOVANNI ORDOÑEZ DE LEÓN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0035-41,08-002,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON JUCHANEP,,JOSÉ VICTOR CHAMORRO HUITZ,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0036-41,08-006,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CHOCRUZ PARAJE CHUIPACHEC,44534359,RENE OSWALDO TOYOM JUAREZ,JOSÉ ENRIQUE HERNÁNDEZ TALE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0037-41,08-003,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,CANTON CHUIXTOCA,56930063,GLADYS ESPERANZA PACHECO GUTIERREZ,ROSALIA ISABEL VÁSQUEZ VICENTE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0039-41,08-005,TOTONICAPAN,TOTONICAPAN,COPB ANEXO A EORM,PARAJE CHUIPEC CANTON PANQUIX,51728054,ROBERTO APARICIO RECINOS VALDEZ,FRANCISCO BENITO GUTIERREZ ALVARADO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0041-42,08-001,TOTONICAPAN,TOTONICAPAN,EODP CELIA DALILA DE LEON JM,9A AVE. Y 1A CALLE ZONA 2,77664089,MIGUEL AJPOP VÁSQUEZ,ROSA JANETH GUZMÁN DE PAZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0042-42,08-024,TOTONICAPAN,TOTONICAPAN,"COLEGIO MIXTO PARTICULAR ""JUAN FRANKLIN""","3A. CALLE 12-08, ZONA 2",77661920,MIGUEL AJPOP VASQUEZ,FABIOLA CATARINA AGUILAR GARCIA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0044-43,08-001,TOTONICAPAN,TOTONICAPAN,EOUV MIGUEL GARCIA GRANADOS,1A. CALLE 10-26 ZONA 2,58704890,MIGUEL AJPOP VÁSQUEZ,JULIO DARIO JUAREZ ARCHILA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0045-43,08-001,TOTONICAPAN,TOTONICAPAN,EOUV TIPO FEDERACION ATANACIO TZUL,ZONA INDEPENDENCIA,55595984,MIGUEL AJPOP VÁSQUEZ,MIRNA BEATRIZ BARRIO RODRIGUEZ DE ALVARADO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0046-43,08-001,TOTONICAPAN,TOTONICAPAN,EOUN MIGUEL GARCIA GRANADOS,1A. CALLE 10-26 ZONA INDEPENDENCIA,77663064,MIGUEL AJPOP VÁSQUEZ,ALBA EUGENIA DE LEÓN SANTISTEBAN,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0047-43,08-001,TOTONICAPAN,TOTONICAPAN,EOUN TIPO FEDERACION ATANASIO TZUL,ZONA INDEPENDENCIA,77661138-57175848,MIGUEL AJPOP VÁSQUEZ,ALFREDO PEDRO BAQUIAX IXCAQUIC,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0048-42,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PEDRO DE BETHANCOURT,4A. AVENIDA Y 3A. CALLE ZONA 1,77661118,MIGUEL AJPOP VASQUEZ,ELIZABETH SANTANA NOGUERA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0048-43,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO PEDRO DE BETHANCOURT,4A. AVE. Y 3A. CALLE ZONA 1,77661118,MIGUEL AJPOP VASQUEZ,ELIZABETH SANTANA NOGUERA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0049-43,08-024,TOTONICAPAN,TOTONICAPAN,COLEGIO EVANGELICO GUATEMALA,13 AVE. Y 2A. CALLE ZONA 2,77662045,MIGUEL AJPOP VASQUEZ,KEILA MARITZA BAQUIAX VÁSQUEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0050-43,08-006,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE XEGUACHIBAL ALDEA TZANIXNAM,49468087,RENE OSWALDO TOYOM JUAREZ,SANTOS AGUSTIN YAX AJPOP,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0051-43,08-005,TOTONICAPAN,TOTONICAPAN,EORM PAULINO LEONIDAS NORIEGA GONZALEZ,ALDEA LA CONCORDIA,49394394,ROBERTO APARICIO RECINOS VALDEZ,JOSÉ LEONARDO CUTZ BATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0052-43,08-002,TOTONICAPAN,TOTONICAPAN,EORM,ALDEA NIMASAC,46736979,JOSÉ VICTOR CHAMORRO HUITZ,LUIS GARCIA TIU,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0053-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE PAJUMUJUYUP CANTON CHUISUC,31060626,GLADYS ESPERANZA PACHECO GUTIERREZ,MIGUEL ANTONIO TACAM GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0054-43,08-006,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE PASAJOC CANTON MACZUL,31346435,RENE OSWALDO TOYOM JUAREZ,VICTORIANO CIPRIANO SANTIZO SANTIZO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0055-43,08-004,TOTONICAPAN,TOTONICAPAN,EORM,CANTON JUCHANEP,30032822,FRANCISCO RECINO XALIX SAY,JOSÉ BULUX TZUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0056-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM,CANTON CHUIXTOCA,56930063,GLADYS ESPERANZA PACHECO GUTIERREZ,ROSALIA ISABEL VÁSQUEZ VICENTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0057-43,08-006,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE CHUIPACHEC FINAL ZONA UNO,44534359,RENE OSWALDO TOYOM JUAREZ,JOSÉ ENRIQUE HERNÁNDEZ TALE,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0058-43,08-005,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE PACAPOX CANTON CHIYAX,57617855,ROBERTO APARICIO RECINOS VALDEZ,ANA JULIA VELÁSQUEZ LEÓN DE JUÁREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0059-43,08-006,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE MEDIA CUESTA ALDEA CHIMENTE,57484450,RENE OSWALDO TOYOM JUAREZ,FLORINDA ENRIQUETA BATZ GUTIÉRREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0060-43,08-005,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE CHUIPEC CANTON PANQUIX,49473874,ROBERTO APARICIO RECINOS VALDEZ,FRANCISCO BENITO GUTIÉRREZ ALVARADO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0061-43,08-006,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE CHOMAZAN FINAL DE LA ZONA 1,30829931,RENE OSWALDO TOYOM JUAREZ,JEREMÍAS ELÍAS MÉNDEZ BATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0062-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM,"PARAJE PORTAZUELA, CANTÓN PAXTOCA",49503918,GLADYS ESPERANZA PACHECO GUTIERREZ,ROSA SEBASTIANA TZUL TAX DE BATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0063-43,08-024,TOTONICAPAN,TOTONICAPAN,"COLEGIO MIXTO PARTICULAR ""JUAN FRANKLIN""",3A. CALLE 12-08 ZONA 2,77661920,MIGUEL AJPOP VASQUEZ,FABIOLA CATARINA AGUILAR GARCIA DE LACAN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0064-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM,CANTON XESACMALJA,50800110,GLADYS ESPERANZA PACHECO GUTIERREZ,DOMINGO MIGUEL YAX YAX,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0065-43,08-005,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE XOLNAHUALA CANTON PANQUIX,46865489,ROBERTO APARICIO RECINOS VALDEZ,JESÚS GREGORIO LÓPEZ PUAC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0066-43,08-004,TOTONICAPAN,TOTONICAPAN,EORM ATANASIO TZUL,CANTON PAQUI,46788468,FRANCISCO RECINO XALIX SAY,TOMÁS DELFINO TZUNÚN TZUNÚN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0067-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM JOSE CRUZ PACHECO TAHAY,CANTON CHUICRUZ,48163568,GLADYS ESPERANZA PACHECO GUTIERREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0068-43,08-002,TOTONICAPAN,TOTONICAPAN,EORM CENTRO AMERICA,CANTON PASAJOC,49388950,JOSÉ VICTOR CHAMORRO HUITZ,LUZ ARGENTINA JUAREZ ORDOÑEZ DE TZUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0069-42,,TOTONICAPAN,TOTONICAPAN,EODP ANEXO ESCUELA 'HECTOR NUILA ARREAGA',CASERIO TZAMATZAM ALDEA VASQUEZ,,,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0069-43,08-002,TOTONICAPAN,TOTONICAPAN,EORM HECTOR NUILA ARREAGA,ALDEA VASQUEZ,57097748,JOSÉ VICTOR CHAMORRO HUITZ,BONIFACIO PONCIANO TZUL AJPACAJÁ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0070-42,08-003,TOTONICAPAN,TOTONICAPAN,EODP ANEXA A EORM,CANTON PAXTOCA,41853914,GLADYS ESPERANZA PACHECO GUTIERREZ,ROSA ANA TZUL BATZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0070-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM,CANTON PAXTOCA,41853914,GLADYS ESPERANZA PACHECO GUTIERREZ,ROSA ANA TZUL BATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0071-43,08-005,TOTONICAPAN,TOTONICAPAN,EORM,CANTON RANCHO DE TEJA,58425002,ROBERTO APARICIO RECINOS VALDEZ,EDGAR ALFREDO ALVAREZ IXCAQUIC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0072-43,08-005,TOTONICAPAN,TOTONICAPAN,EORM,CANTON PANQUIX,30145331,ROBERTO APARICIO RECINOS VALDEZ,MANUEL LISANDRO TZOC GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0073-43,08-006,TOTONICAPAN,TOTONICAPAN,EORM,ALDEA MACZUL,55510120,RENE OSWALDO TOYOM JUAREZ,CRISTÓBAL SANTIAGO TAX ALVARADO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0074-43,08-004,TOTONICAPAN,TOTONICAPAN,EORM,ALDEA NIMAPA,44052611,FRANCISCO RECINO XALIX SAY,LETICIA NOEMI VALDEZ COLOP DE TZOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0075-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM,PARAJE CHITAX CANTON PATZARAJMAC,41694186,GLADYS ESPERANZA PACHECO GUTIERREZ,DEMETRIA MAGDALENA PÚAC MENCHÚ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0076-43,08-002,TOTONICAPAN,TOTONICAPAN,EORM,CANTON QUIACQUIX,46237645,JOSÉ VICTOR CHAMORRO HUITZ,ELOISA MARIBEL DE LEÓN PAZ DE LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,08-01-0077-43,08-003,TOTONICAPAN,TOTONICAPAN,EORM JUSTO RUFINO BARRIOS,PARAJE COXOM CANTON PATZARAJMAC,48111878,GLADYS ESPERANZA PACHECO GUTIERREZ,FELIPE FERNANDO ROSALES RAMOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
