NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,14-01-0001-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,ALDEA LA ESTANCIA,50146436,CANDELARIO ORDOÑEZ REINOSO,IRIS ROSIBEL ESTRADA HERNÁNDEZ DE PILARTE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0002-41,,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,ALDEA SAN SEBASTIAN LEMOA,,,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0003-41,14-001,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON PANAJXIT I,47352355,JOSE OSCAR TIPAZ VELASQUEZ,ENRIQUE MIGUEL ANGEL PÉREZ DAMIÁN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0004-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON PACHO ALDEA LEMOA,42567716,CANDELARIO ORDOÑEZ REINOSO,ALVARO ARMANDO CHACAJ CHACAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0005-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON XESIC PRIMERO,30642160,CANDELARIO ORDOÑEZ REINOSO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0006-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CASERÍO XATINAP PRIMERO,47566846,CANDELARIO ORDOÑEZ REINOSO,AVELINO ARMANDO LEÓN ZACARÍAS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0007-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON CUCABAJ II,54759797,CANDELARIO ORDOÑEZ REINOSO,WENDY ELIZABETH GÓMEZ MARROQUIN DE NORIEGA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0008-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON PAMESEBAL III CENTRO,,CANDELARIO ORDOÑEZ REINOSO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0009-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,"CANTON PACAJA, ALDEA LEMOA",58958237,CANDELARIO ORDOÑEZ REINOSO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0010-41,14-001,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,"CANTON PANAJXIT II, ALDEA PANAJXIT",,JOSE OSCAR TIPAZ VELASQUEZ,JAIME ANDRÉS MOTTA LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0011-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,"CANTON PACHO CHICALTE, ALDEA LEMOA",32558114,CANDELARIO ORDOÑEZ REINOSO,APOLINARIO LÓPEZ PÉREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0012-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON CUCABAJ I,,CANDELARIO ORDOÑEZ REINOSO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0013-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,CANTON XATINAP CUARTO CENTRO,,CANDELARIO ORDOÑEZ REINOSO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0014-41,14-002,QUICHE,SANTA CRUZ DEL QUICHE,COPB ANEXO A EORM,XATINAP TERCER CENTRO,,CANDELARIO ORDOÑEZ REINOSO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0015-42,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EODP 'MARIA MONTESSORI',2A. AVENIDA 7-06 ZONA 5,58695641,JOSE OSCAR TIPAZ VELASQUEZ,SHIRLEY YOHANA GODINEZ GÓMEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0016-42,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EVANGELICO METODISTA UTATLAN,"4A CALLE Y 6-12,ZONA 5",77551551,GONZALO VENTURA LUX,LUIS HUMBERTO ECHEVERRÍA GIL,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0017-42,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO ADVENTISTA DR. BRAULIO PEREZ MARCIO,6A AVE. 0-66 ZONA 1,77551760,GONZALO VENTURA LUX,MAYDELINE JOCABED GIRÓN PÉREZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0019-42,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO CRISTIANO SINAI,"CASA FINAL,COLONIA GUMARCAAJ",77551805,GONZALO VENTURA LUX,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0020-44,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EOPA,9A AV Y 2A. CALLE ZONA 3,58958012,JOSE OSCAR TIPAZ VELASQUEZ,MARIO CARLOS ROBERTO GIRÓN URIZAR,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUICHÉ
,14-01-0021-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA CHUJUYUB,42240558,CARLOS ARMANDO HERNANDEZ OSORIO,OLGA MARISOL ARGUETA RODRÍGUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0022-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA SANTA ROSA CHUJUYUB,55149929,CARLOS ARMANDO HERNANDEZ OSORIO,AURA MARGARITA TOÑO RAGUAY,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0023-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON XETINAMIT, ALDEA SANTA ROSA CHUJUYUB",45824036,CARLOS ARMANDO HERNANDEZ OSORIO,JUAN CHANCHAVAC HERRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0024-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PACHO ALDEA LEMOA,42567716,CANDELARIO ORDOÑEZ REINOSO,ALVARO ARMANDO CHACAJ CHACAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0025-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XESIC I,,CANDELARIO ORDOÑEZ REINOSO,ELISA MARLENY MEDRANO QUIRÓA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0026-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO XATINAP PRIMERO,47566846,CANDELARIO ORDOÑEZ REINOSO,AVELINO ARMANDO LEÓN ZACARÍAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0027-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XATINAP III,,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0028-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PACHOJ ALDEA SANTA ROSA CHUJUYUB,41352325,CARLOS ARMANDO HERNANDEZ OSORIO,DÁMARIS AZUCENA ALACÁN GAMARRRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0029-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XATINAP NO.4,,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0030-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO PACAJA PRIMERO,58958237,CANDELARIO ORDOÑEZ REINOSO,MIGUEL VENTURA LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0031-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON EL AGUILIX, ALDEA SANTA ROSA CHUJUYUB",40222848,CARLOS ARMANDO HERNANDEZ OSORIO,CINDY ALEJANDRA ANABELA ALVAREZ YAT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0032-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PANAJXIT II,40789481,JOSE OSCAR TIPAZ VELASQUEZ,JAIME ANDRÉS MOTTA LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0033-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CRUZ CHÉ III,32881621,CARLOS ARMANDO HERNANDEZ OSORIO,JUAN MIGUEL ZACARIAS TOÑO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0034-43,,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON EL NARANJO, ALDEA SANTA ROSA",,,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0035-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO GRADITAS,32818381,CARLOS ARMANDO HERNANDEZ OSORIO,CARLOS PEDRO LÓPEZ GONZALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0036-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON JORONJA,40480282,CARLOS ARMANDO HERNANDEZ OSORIO,RUDY ROLANDO ANTILLÓN LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0037-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON LOS REYES, ALDEA SANTA ROSA CHUJUYUB",31342788,CARLOS ARMANDO HERNANDEZ OSORIO,CITO RUDDY ARGUETA ACABAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0038-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,"EOUM ""MIGUEL ANGEL ALVARADO LOPEZ""",9A. AVE. Y 2A. CALLE ZONA 3,47210276,JOSE OSCAR TIPAZ VELASQUEZ,YURI ESTUARDO NAVA VIELMAN,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0039-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,"EOUM TIPO FEDERACION ""TECUN UMAN""",7A. CALLE ENTRE LA 5A. Y 7A. AVENIDA DE LA ZONA 5,77550549,JOSE OSCAR TIPAZ VELASQUEZ,OSCAR GILBERTO MÉNDEZ PÉREZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0040-43,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EVANGELICO METODISTA UTATLAN,4A. CALLE 6-12 ZONA 5,77551551,GONZALO VENTURA LUX,LUIS HUMBERTO ECHEVERRÍA GIL,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHÉ
,14-01-0041-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO CHICORRAL,56278388,JOSE OSCAR TIPAZ VELASQUEZ,ANGEL ENRIQUE GIRÓN VALDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0042-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO XESIC II,42444101,CANDELARIO ORDOÑEZ REINOSO,JUNIO RENÉ BARRIOS RIVAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0043-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PAMESEBAL III CENTRO,,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0044-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PAMESEBAL I,,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0045-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PAMESEBAL II,,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0046-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XESIC CUATRO CENTRO,50130444,CANDELARIO ORDOÑEZ REINOSO,GRISEL EDASMINA VÁSQUEZ DEL VALLE DE MUÑOZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0047-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA EL CHAJBAL,53419920,CANDELARIO ORDOÑEZ REINOSO,SALVADOR TOJ RAMOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0048-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EOUM 'COOPERATIVA GUMARKAAH',CALLE SUR FINAL DE LA ZONA 4,77552131,JOSE OSCAR TIPAZ VELASQUEZ,CARLOS MARCELO AVILA DE LEÓN,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0049-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EOUM 'BARRIO NORTE',8A. CALLE 2-12 ZONA 2,41507267,JOSE OSCAR TIPAZ VELASQUEZ,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0050-43,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO ADVENTISTA DR. BRAULIO PEREZ MARCIO,6A. AVE. 0-66 ZONA 1,77551760,GONZALO VENTURA LUX,MAYDELINE JOCABED GIRÓN PÉREZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0051-43,,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO PARROQUIAL 'SANTA CRUZ',6A CALLE Y 3A AVENIDA ZONA 5,,,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0052-43,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO CRISTIANO SINAI,"CASA FINAL, COLONIA GUMARCAAJ",77551805,GONZALO VENTURA LUX,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0053-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XATINAP V,53539259,JOSE OSCAR TIPAZ VELASQUEZ,MIGUEL REYNOSO BATZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0054-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO CHOACAMÁN V,42107097,CANDELARIO ORDOÑEZ REINOSO,ANTONIO VICENTE ALVAREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0055-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO CHOACAMÁN III,53477803,CANDELARIO ORDOÑEZ REINOSO,LUCÍA CHÁVEZ ALVARADO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0056-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON TZUCAC, ALDEA SANTA ROSA CHUJUYUB",42560464,CARLOS ARMANDO HERNANDEZ OSORIO,SYNTIA CAROLINA LÓPEZ GIRÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0057-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON LA PUERTA, CHOACAMAN CUARTO",38413814,CANDELARIO ORDOÑEZ REINOSO,JULIO MIGUEL TIPÁZ GRIJALVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0058-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA LA ESTANCIA,50146436,CANDELARIO ORDOÑEZ REINOSO,IRIS ROSIBEL ESTRADA HERNÁNDEZ DE PILARTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0059-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTÓN CHOACAMÁN II,31535521,CANDELARIO ORDOÑEZ REINOSO,WILSON ESTEBAN PONCIO GRIJALVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0060-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON SIBACÁ I, ALDEA CHUJUYUP",56910117,CARLOS ARMANDO HERNANDEZ OSORIO,MORIS DANY PÉREZ GÁMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0061-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,ALDEA SAN SEBASTIAN LEMOA,51735143,CANDELARIO ORDOÑEZ REINOSO,MARÍA CELESTE ROJAS PASTOR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0062-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON PAQUINAC, ALDEA SANTA ROSA CHUJUYUB",59100115,CARLOS ARMANDO HERNANDEZ OSORIO,FRANCISCA LEÓN US ZAPETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0063-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON PANAJXIT I,47352355,JOSE OSCAR TIPAZ VELASQUEZ,ENRIQUE MIGUEL ANGEL PÉREZ DAMIÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0064-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERIO SUALCHOJ ALDEA LA ESTANCIA,58529780,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0065-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CRUZ CHE,42453178,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0066-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON XATINAP II CENTRO,41258984,CANDELARIO ORDOÑEZ REINOSO,NOÉ BOANERGES DÍAZ CASTRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0067-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CHICABRACAN,50114513,CANDELARIO ORDOÑEZ REINOSO,MIGUEL LUX MENDOZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0068-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM 'PRIMERO DE MAYO',ALDEA EL CARMEN CHITATUL,77552996,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0069-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CUCABAJ II,54759797,CANDELARIO ORDOÑEZ REINOSO,WENDY ELIZABETH GÓMEZ MARROQUIN DE NORIEGA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0070-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON EL TABIL,49583263,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0071-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CRUZ CHE II,57291329,CANDELARIO ORDOÑEZ REINOSO,MANUEL TIÚ ZAPETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0072-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CASERIO PACHO CHICALTE, ALDEA LEMOA",32558114,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0073-43,14-001,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CASERÍO PANAJXIT III,47698373,JOSE OSCAR TIPAZ VELASQUEZ,SALVADOR MORALES LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0074-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON CUCABAJ I ALDEA LEMOA,,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0075-43,14-002,QUICHE,SANTA CRUZ DEL QUICHE,EORM,CANTON LAS RUINAS,45413014,CANDELARIO ORDOÑEZ REINOSO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0076-43,14-038,QUICHE,SANTA CRUZ DEL QUICHE,EORM,"CANTON CHIUL, ALDEA CHUJUYUB",41532603,CARLOS ARMANDO HERNANDEZ OSORIO,LETICIA NOEMÍ PÉREZ PÉREZ DE NATARENO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0077-45,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO ADOLFO V. HALL,"KILOMETRO 161 ENTRADA A SANTA CRUZ DEL QUICHE, ANTIGUA ZONA MILITAR",31099099,JOSE OSCAR TIPAZ VELASQUEZ,MARVIN JUAN CARLOS GARCÍA PONCE,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0077-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO ADOLFO V HALL,"KILOMETRO 161 ENTRADA A SANTA CRUZ DEL QUICHE, ANTIGUA ZONA MILITAR",77551548,JOSE OSCAR TIPAZ VELASQUEZ,CORONEL DE INFNTERIA DEM. MARVIN JUAN CARLOS GARCÍA PONCE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0078-45,14-036,QUICHE,SANTA CRUZ DEL QUICHE,'LICEO CRISTIANO SINAI',"CASA FINAL, COLONIA GUMARCAAJ",77551805,GONZALO VENTURA LUX,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHÉ
,14-01-0079-45,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EVANGELICO METODISTA UTATLAN,"4A CALLE Y 6A 6-12, ZONA 5",77551551,GONZALO VENTURA LUX,LUIS HUMBERTO ECHEVERRÍA GIL,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHÉ
